"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"lambda_sum_2006[40]",0.160899626602311,0.000137367612190894,0.0174880687783726,0.127776702513153,0.14898586484158,0.160522745744479,0.172338639637554,0.19626672081028,16207.4618121323,0.999930325914754
"lambda_sum_2006[41]",0.158353620868783,0.000134650595088853,0.0173394763802471,0.12547452398174,0.146640335970968,0.157919745335181,0.16968157322811,0.193655965692079,16582.7060617168,0.999938648017133
"lambda_sum_2006[42]",0.15585390222616,0.000132498705986216,0.0172070435103046,0.123328382605336,0.144183320611251,0.155408690421504,0.16713680323027,0.190922479497329,16865.1124023965,0.999947607672887
"lambda_sum_2006[43]",0.153394041548879,0.000130921350610041,0.0170935096749451,0.121033150498908,0.141802941008468,0.152963255002027,0.164604980673898,0.188033033177756,17046.7475806188,0.999945879118812
"lambda_sum_2006[44]",0.15097331248848,0.000129951817866252,0.0170035151288592,0.118672289028027,0.139442687146368,0.15061059448739,0.162131790957931,0.185474437330015,17120.352646367,0.999953592021095
"lambda_sum_2006[45]",0.148593961398635,0.000128773443540922,0.0169082846441974,0.116540870479945,0.137121081747681,0.148157687735003,0.159679328389721,0.182908721637354,17240.366029632,0.999953568401769
"lambda_sum_2006[46]",0.146259897794491,0.000127641616348581,0.0168078887675999,0.114381805970868,0.134851095495258,0.145805324958882,0.157329332193176,0.180372556541367,17339.7064308065,0.999959362608752
"lambda_sum_2006[47]",0.143971503083544,0.000126656936395994,0.0166986243108334,0.112331639678413,0.132603910545421,0.143510079980225,0.155029565840637,0.177706556621773,17382.1474605059,0.999955357251895
"lambda_sum_2006[48]",0.141723236864355,0.000126306585717412,0.0165886187879032,0.110334149608029,0.130364741610884,0.141260351366585,0.152792994776123,0.175183887020783,17249.1803457829,0.999959129391346
"lambda_sum_2006[49]",0.139505699781733,0.000125781501037673,0.0164937247044949,0.108184404643498,0.128205876412065,0.13902462657904,0.150456047410497,0.17288920940949,17195.0695469354,0.999959991109578
"lambda_sum_2006[50]",0.137323236999108,0.000125224266101645,0.0164018594901855,0.106170655144426,0.126002640983773,0.136793204441834,0.148184530427882,0.170446235774293,17155.7292641772,0.999954490850418
"lambda_sum_2006[51]",0.135138029001506,0.000124874295294113,0.0163117899503208,0.104230329757439,0.123899912354241,0.134625285019239,0.145949885046543,0.1681915597669,17063.0687210965,0.999951661951487
"lambda_sum_2006[52]",0.132959022578663,0.000124593844218865,0.0162149620006559,0.102338790787515,0.121819214225532,0.132390784962321,0.143762505393265,0.165847684895453,16937.086244593,0.999947072816862
"lambda_sum_2006[53]",0.130795602825391,0.000124342507820114,0.0161310447179938,0.10039951847288,0.119681049588603,0.130250280290569,0.141477206641477,0.163566327940297,16830.0631586523,0.999948131181029
